,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
157,-903721614437056297,Llewellyn Ryland Pigment for Resins \/ Gelcoats (Polyester colour paste),Pigment,Chemicals,8.4,200.0,kilograms,5.0,310000.0
158,-903721614437056297,Llewellyn Ryland Pigment for Resins \/ Gelcoats (Polyester colour paste),Pigment,Chemicals,8.2,20000.0,kilograms,5.0,310000.0
159,-9201826729359125230,Factory Wholesale pigment orange 16 CAS 6505-28-82 High Color Strength organic Pigment for plastic ink paints solvent dye,Pigment,Chemicals,15.0,1.0,kilograms,5.0,230000.0
160,-7563144449078330409,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,18.0,1.0,kilograms,4.9,40000.0
161,-7563144449078330409,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,15.0,100.0,kilograms,4.9,40000.0
162,-7563144449078330409,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,12.0,1000.0,kilograms,4.9,40000.0
163,540848301108823404,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.78,50.0,pieces,4.6,390000.0
164,540848301108823404,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.75,100.0,pieces,4.6,390000.0
165,540848301108823404,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.7,3000.0,pieces,4.6,390000.0
166,540848301108823404,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.0,12000.0,pieces,4.6,390000.0
167,4564776641109240898,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,27.69,1.0,kilograms,4.5,80000.0
168,4564776641109240898,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,24.62,5.0,kilograms,4.5,80000.0
169,4564776641109240898,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,20.0,25.0,kilograms,4.5,80000.0
170,7615485529485024352,Natural Food Coloring Agent Powder Form Carbon Black Pigment,Pigment,Chemicals,15.0,5.0,kilograms,4.9,8000000.0
171,7012395312430660557,High quality Fe2o3 Pigment Powder Ferric oxide powder red iron oxide for paint with best price,Pigment,Chemicals,"['$100.00/kilogram', '']",N/A,N/A,4.6,20000.0
172,1939247936882885207,Cosray New Product Skin Color Mica Pearlescent Pigment for Glitter Face Makeup Highlight Skin Tone Series,Pigment,Chemicals,"['$185.00/kilogram', '']",N/A,N/A,,200.0
173,4071481926003306817,cheap chameleon paint price coating cameleon car pigment for epoxy resin,Pigment,Chemicals,N/A,N/A,N/A,4.8,110000.0
174,-1600275936832052510,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,29.0,1.0,kilograms,4.6,10000.0
175,-1600275936832052510,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,15.0,9.0,kilograms,4.6,10000.0
176,-1600275936832052510,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,8.0,50.0,kilograms,4.6,10000.0
177,156916101823678178,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,4.0,1.0,kilograms,5.0,220000.0
178,156916101823678178,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,3.5,500.0,kilograms,5.0,220000.0
179,156916101823678178,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,3.0,1000.0,kilograms,5.0,220000.0
180,156916101823678178,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,2.65,2000.0,kilograms,5.0,220000.0
181,-2304311879740118511,China factory manufacture high quality nature resin food/industry pigment acid-resistant blue pigment/fluorescent green,Pigment,Chemicals,"['$20.70/kilogram', '']",N/A,N/A,5.0,130000.0
182,-5594861444867070887,Pigment Red Perylene Pigment 179 Organic Pigment 179 with manufacturer direct selling CAS 5521-31-3,Pigment,Chemicals,"['$10.00/kilogram', '']",N/A,N/A,4.8,4500000.0
183,-1739552650754887525,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,600.0,1.0,tons,5.0,1000000.0
184,-1739552650754887525,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,590.0,10.0,tons,5.0,1000000.0
185,-1739552650754887525,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,550.0,20.0,tons,5.0,1000000.0
186,8224109527901432274,Lower MOQ color shift epoxy resin metallic mica powder mica powder pigment epoxy resin,Pigment,Chemicals,"['$10.00/kilogram', '']",N/A,N/A,,4000.0
187,3810513853935813785,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.5,1.0,kilograms,5.0,20000.0
188,3810513853935813785,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.3,5000.0,kilograms,5.0,20000.0
189,3810513853935813785,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.2,10000.0,kilograms,5.0,20000.0
190,3154242960274815880,Epoxy Resin Metallic Mica Color Powder Pigment for Epoxy Floor Coating,Pigment,Chemicals,"['$20.00/kilogram', '']",N/A,N/A,5.0,10000.0
191,6965443000576413648,Wholesale OEM 5g/bottle or 3g/bag 24 Color Mica Power Pigment for Soap Making and Resin Art Crafts,Pigment,Chemicals,"['$0.38/piece', '']",N/A,N/A,4.6,130000.0
192,-3666346790736135778,High Purity Cosmetic Grade Metal Chameleon Aurora Iridescent Chameleon Pigment Powder for Eyeshadow,Pigment,Chemicals,2.6,10.0,grams,4.8,10000.0
193,-3666346790736135778,High Purity Cosmetic Grade Metal Chameleon Aurora Iridescent Chameleon Pigment Powder for Eyeshadow,Pigment,Chemicals,2.4,100.0,grams,4.8,10000.0
194,-5189080623795653360,Super bright Luminous Powder long time phosphorus powder green glow in dark pigment powder non-toxic photoluminescent pigment,Pigment,Chemicals,"['$48.99/kilogram', '']",N/A,N/A,5.0,20000.0
195,6060639626639442092,Pigment Blue 27 CAS 12240-15-2,Pigment,Chemicals,"['$30.00/kilogram', '']",N/A,N/A,4.7,10000.0
196,-3394405087998769308,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,31.7,1.0,kilograms,4.9,70000.0
197,-3394405087998769308,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,27.6,25.0,kilograms,4.9,70000.0
198,-3394405087998769308,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,17.9,100000.0,kilograms,4.9,70000.0
199,-3348720814553629313,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,1.8,100.0,kilograms,4.8,290000.0
200,-3348720814553629313,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,0.95,1000.0,kilograms,4.8,290000.0
201,-3348720814553629313,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,0.88,10000.0,kilograms,4.8,290000.0
202,6024349426697258761,Pearl Mica Pigment Powder,Pigment,Chemicals,"['$280.00/kilogram', '']",N/A,N/A,4.9,270000.0
203,4121518433306956971,Purple Red Shade CI 15880:1 D&C Red 34 Ca Lake Lipgloss Color Pigment for Lip,Pigment,Chemicals,23.62,1.0,kilograms,4.9,70000.0
204,4121518433306956971,Purple Red Shade CI 15880:1 D&C Red 34 Ca Lake Lipgloss Color Pigment for Lip,Pigment,Chemicals,22.0,50.0,kilograms,4.9,70000.0
205,1743272494453287663,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.7,10.0,pieces,4.9,220000.0
206,1743272494453287663,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.5,500.0,pieces,4.9,220000.0
207,1743272494453287663,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.45,1000.0,pieces,4.9,220000.0
208,6117100238141048623,Mica Metallic Powder Pigments Set for Epoxy,Pigment,Chemicals,"['$11.50/set', '']",N/A,N/A,4.8,110000.0
209,2772608045168983489,Color Change By Temperature Degree Plastic Masterbatch Thermochromic Pigment Powder,Pigment,Chemicals,N/A,N/A,N/A,5.0,30000.0
210,7785722678236158613,Doreme Permanent Makeup Pigment Korea Iron Oxide Organic Pigment Three-dimensional Diamond Luster Effect Pigments Food Coloring,Pigment,Chemicals,"['$45.00/kilogram', '']",N/A,N/A,5.0,340000.0
211,8712154620737802538,Epoxy Resin Color Mica Powder Metallic Color Pigments,Pigment,Chemicals,"['$10.00/kilogram', '']",N/A,N/A,5.0,70000.0
212,-5918354497511229483,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.91,50.0,pieces,4.8,20000.0
213,-5918354497511229483,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.79,1000.0,pieces,4.8,20000.0
214,-5918354497511229483,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.62,2000.0,pieces,4.8,20000.0
215,-634597646036186745,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,4.35,1.0,bags,4.8,410000.0
216,-634597646036186745,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,3.75,2000.0,bags,4.8,410000.0
217,-634597646036186745,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,3.1,5000.0,bags,4.8,410000.0
218,-163353196778659442,Hot Sale Color Powder Pigment Iron Oxide Red for concrete pigment red iron oxide color paint pigments iron oxide,Pigment,Chemicals,"['$24.00/kilogram', '']",N/A,N/A,4.9,140000.0
219,2970696543456315137,F-189A holographic pigment powder for nail polish,Pigment,Chemicals,N/A,N/A,N/A,4.8,100000.0
220,-4573517667153220680,Kolortek Cosmetic Chrome Chameleon Pigment Powder for Nails Resin Creation Eyeshadow Makeup,Pigment,Chemicals,"['$0.70/piece', '']",N/A,N/A,5.0,50000.0
221,-1729043152405291779,Resin Ink DIY Mica Powder 54 Colors Mica Pearl Pigment OEM Batch Packaging For Epoxy Floor,Pigment,Chemicals,"['$14.00/kilogram', '']",N/A,N/A,4.9,180000.0
222,5498656449986946210,Factory Supply Cosmetic Recolored Pearlescent Pigment Epoxy Resin Color Pigment Mica Powder,Pigment,Chemicals,N/A,N/A,N/A,4.4,100000.0
223,1959024291199180839,12 Colors Glow Powder Photoluminescent Pigment Glow In The Dark Acrylic Powder Luminous Powder Pigment,Pigment,Chemicals,30.8,1.0,kilograms,4.9,110000.0
224,1959024291199180839,12 Colors Glow Powder Photoluminescent Pigment Glow In The Dark Acrylic Powder Luminous Powder Pigment,Pigment,Chemicals,29.5,25.0,kilograms,4.9,110000.0
225,-7353683443375201386,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,200.0,5.0,kilograms,,
226,-7353683443375201386,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,150.0,10.0,kilograms,,
227,-7353683443375201386,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,100.0,15.0,kilograms,,
228,-7353683443375201386,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,50.0,20.0,kilograms,,
229,2753646686372008483,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,10.5,1.0,sets,4.5,3500000.0
230,2753646686372008483,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,10.1,100.0,sets,4.5,3500000.0
231,2753646686372008483,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,9.0,1000.0,sets,4.5,3500000.0
232,2753646686372008483,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,7.6,3000.0,sets,4.5,3500000.0
233,-5094342604385316023,Wholesale Pigment Blue 15 CAS 147-14-8 Crystalline Powder Used for Coloring of Paint Ink Plastic and Rubber,Pigment,Chemicals,"['$200.00/kilogram', '']",N/A,N/A,4.9,620000.0
234,-3310529490024621202,Wholesale Industrial Grade Gold Color Mica Pearl Pigment Pearlescent Paint Ceramic Powder,Pigment,Chemicals,N/A,N/A,N/A,5.0,1500000.0
235,7778849360270971723,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,1.2,100.0,pieces,5.0,380000.0
236,7778849360270971723,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.95,300.0,pieces,5.0,380000.0
237,7778849360270971723,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.85,500.0,pieces,5.0,380000.0
238,7778849360270971723,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.75,1000.0,pieces,5.0,380000.0
239,-4122536031349256283,Iron Oxide Red/Black/Yellow/Blue Iron Oxide Pigments for Cement Concrete Brick Colorant,Pigment,Chemicals,"['$0.75/kilogram', '']",N/A,N/A,4.5,120000.0
240,552289276247064142,Manufacturers Direct Sales Of Inorganic Pigment Compound Dye Medium Chrome yellow For Resin Pigment,Pigment,Chemicals,3.2,25.0,kilograms,5.0,40000.0
241,7223291107549816139,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,2.0,100.0,kilograms,5.0,700.0
242,7223291107549816139,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,1.8,500.0,kilograms,5.0,700.0
243,7223291107549816139,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,1.5,1000.0,kilograms,5.0,700.0
244,3867489587521906490,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.06,100.0,grams,4.9,4500000.0
245,3867489587521906490,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.04,1000.0,grams,4.9,4500000.0
246,3867489587521906490,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.03,10000.0,grams,4.9,4500000.0
247,3867489587521906490,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.02,100000.0,grams,4.9,4500000.0
248,-5665247646070599883,Food Grade Coloring Egg Yellow Pigment Cas 12001-26-2 Egg Yellow Pigment Powder,Pigment,Chemicals,15.0,1.0,kilograms,4.9,
249,-2809756413309891098,CNMI Cosmetic Grade Mica Powder Makeup Mica Powder Pearl Pigments Inorganic Pigment Cosmetic Grade Mica Powder,Pigment,Chemicals,10.85,1000.0,sets,4.5,210000.0
250,-8646350000478535072,Bayferrox Iron Oxide Powder/Catalyst Pigments,Pigment,Chemicals,N/A,N/A,N/A,5.0,10000.0
251,8911855511989908505,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.8,50.0,grams,,1000.0
252,8911855511989908505,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.7,500.0,grams,,1000.0
253,8911855511989908505,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.5,1000.0,grams,,1000.0
254,-1579267691954648717,"Factory Price Photoluminescent Pigment,Glow In Dark Pigment,Luminous Powder",Pigment,Chemicals,N/A,N/A,N/A,4.8,130000.0
255,-4549334758548365458,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,3.5,1.0,sets,4.9,70000.0
256,-4549334758548365458,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,2.0,50.0,sets,4.9,70000.0
257,-4549334758548365458,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,1.8,100.0,sets,4.9,70000.0
258,9085030659856897958,"Daylight Fluorescent Pigment Fluorescent Spray Paints, Fluorescent Colorants",Pigment,Chemicals,N/A,N/A,N/A,,3000.0
259,2406386565096568264,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.82,50.0,grams,4.9,250000.0
260,2406386565096568264,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.7,500.0,grams,4.9,250000.0
261,2406386565096568264,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.62,1000.0,grams,4.9,250000.0
262,-4479573760153526255,Organic Pigment Violet 19 PV19 for plastics and paints,Pigment,Chemicals,"['$60.00/kilogram', '']",N/A,N/A,5.0,300.0
263,-4782052548435968177,Fluorescent pigment powder for coat ink plastic paint and cosmetic,Pigment,Chemicals,N/A,N/A,N/A,4.7,20000.0
264,6081090640894719194,White to Red glow powder phosphorescent pigment,Pigment,Chemicals,"['$5.00/gram', '']",N/A,N/A,5.0,90000.0
265,1867496239009027038,Factory supplier Pigment Blue 29 cas 57455-37-5,Pigment,Chemicals,4.5,2.0,kilograms,5.0,50000.0
266,3787618195417652877,Luxury Cosmetic Recolored Mica Pearl Sparkling Pigment Epoxy Resin Color Pigment Mica Powder,Pigment,Chemicals,0.78,1.0,sets,4.8,290000.0
267,3787618195417652877,Luxury Cosmetic Recolored Mica Pearl Sparkling Pigment Epoxy Resin Color Pigment Mica Powder,Pigment,Chemicals,0.72,2000.0,sets,4.8,290000.0
268,3787618195417652877,Luxury Cosmetic Recolored Mica Pearl Sparkling Pigment Epoxy Resin Color Pigment Mica Powder,Pigment,Chemicals,0.6,5000.0,sets,4.8,290000.0
269,-4427618223012259432,Metallic Alcohol Ink Set 12 Color Metallic Alcohol Pigment Resin Dye for Epoxy Resin Yupo Tumbler Cups Acrylic Pouring Pain,Pigment,Chemicals,4.5,10.0,sets,4.8,420000.0
270,-4427618223012259432,Metallic Alcohol Ink Set 12 Color Metallic Alcohol Pigment Resin Dye for Epoxy Resin Yupo Tumbler Cups Acrylic Pouring Pain,Pigment,Chemicals,3.8,100.0,sets,4.8,420000.0
271,-4427618223012259432,Metallic Alcohol Ink Set 12 Color Metallic Alcohol Pigment Resin Dye for Epoxy Resin Yupo Tumbler Cups Acrylic Pouring Pain,Pigment,Chemicals,3.35,200.0,sets,4.8,420000.0
272,-126422505069752848,Iron Oxide Pigment Yellow Dye for Stamped Concrete Flooring Paver Block Red Color Powder Price for Cement Brick,Pigment,Chemicals,0.88,2.0,kilograms,4.9,15000000.0
