,Unnamed: 0,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
18349,,-6.166114278326383e+18,Aluminium Sheet,Aluminum Sheets,Metals,3.0,500.0,kilograms,4.6,50000.0
18350,,-6.166114278326383e+18,Aluminium Sheet,Aluminum Sheets,Metals,2.8,100000.0,kilograms,4.6,50000.0
18351,,3.565442218087258e+18,Aluminum checkered plate 1050 1070 1100 4047 aluminum sheet plate 3003 2024 t6 5mm thick,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,20000.0
18352,,3.565442218087258e+18,Aluminum checkered plate 1050 1070 1100 4047 aluminum sheet plate 3003 2024 t6 5mm thick,Aluminum Sheets,N/A,N/A,5.0,tons,5.0,20000.0
18353,,3.565442218087258e+18,Aluminum checkered plate 1050 1070 1100 4047 aluminum sheet plate 3003 2024 t6 5mm thick,Aluminum Sheets,N/A,N/A,25.0,tons,5.0,20000.0
18354,,8.080768758540874e+18,Factory Supply 18mm 1060 3003 5052 5083 6061 T6 Aluminum sheet,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,10000000.0
18355,,8.080768758540874e+18,Factory Supply 18mm 1060 3003 5052 5083 6061 T6 Aluminum sheet,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,10000000.0
18356,,8.080768758540874e+18,Factory Supply 18mm 1060 3003 5052 5083 6061 T6 Aluminum sheet,Aluminum Sheets,N/A,N/A,500.0,tons,5.0,10000000.0
18357,,4.5984372111776266e+18,Dibond 3mm aluminum composite panel cladding sheets,Aluminum Sheets,Metals,4.2,100.0,square,,50.0
18358,,4.5984372111776266e+18,Dibond 3mm aluminum composite panel cladding sheets,Aluminum Sheets,Metals,2.9,5000.0,square,,50.0
18359,,4.5984372111776266e+18,Dibond 3mm aluminum composite panel cladding sheets,Aluminum Sheets,Metals,1.9,100000.0,square,,50.0
18360,,-4.810207503361503e+18,High quality professional aluminum sheet factory 1-8 series 3mm aluminum sheet,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,80000.0
18361,,-4.810207503361503e+18,High quality professional aluminum sheet factory 1-8 series 3mm aluminum sheet,Aluminum Sheets,N/A,N/A,5.0,tons,5.0,80000.0
18362,,-4.810207503361503e+18,High quality professional aluminum sheet factory 1-8 series 3mm aluminum sheet,Aluminum Sheets,N/A,N/A,10.0,tons,5.0,80000.0
18363,,-7.796246265084007e+18,Heat Transfer Aluminium Sheet Metal Sheet Board in Different Size,Aluminum Sheets,Metals,1.0,1.0,pieces,4.8,1600000.0
18364,,-7.796246265084007e+18,Heat Transfer Aluminium Sheet Metal Sheet Board in Different Size,Aluminum Sheets,Metals,0.8,500.0,pieces,4.8,1600000.0
18365,,4.5599555090443484e+18,2mm 3mm 4mm aluminum sheet metal sublimation 6061 6063 aluminum sheet metal sublimation,Aluminum Sheets,Metals,2.75,100.0,kilograms,5.0,
18366,,4.5599555090443484e+18,2mm 3mm 4mm aluminum sheet metal sublimation 6061 6063 aluminum sheet metal sublimation,Aluminum Sheets,Metals,2.6,500.0,kilograms,5.0,
18367,,4.5599555090443484e+18,2mm 3mm 4mm aluminum sheet metal sublimation 6061 6063 aluminum sheet metal sublimation,Aluminum Sheets,Metals,2.45,1000.0,kilograms,5.0,
18368,,4.060972836925231e+18,Wood color coated 3mm 5mm thick 6061 6063 6082 7075 7050 8011 aluminum Sheet,Aluminum Sheets,Metals,N/A,5.0,tons,5.0,90000.0
18369,,4.060972836925231e+18,Wood color coated 3mm 5mm thick 6061 6063 6082 7075 7050 8011 aluminum Sheet,Aluminum Sheets,N/A,N/A,25.0,tons,5.0,90000.0
18370,,4.060972836925231e+18,Wood color coated 3mm 5mm thick 6061 6063 6082 7075 7050 8011 aluminum Sheet,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,90000.0
18371,,7.764060936721362e+17,Fastest Production Time Thick Aluminum Sheet 3003 3015 Aluminum Plate for Decoration,Aluminum Sheets,Metals,2.9,1000.0,kilograms,4.1,120000.0
18372,,7.764060936721362e+17,Fastest Production Time Thick Aluminum Sheet 3003 3015 Aluminum Plate for Decoration,Aluminum Sheets,Metals,2.5,10000.0,kilograms,4.1,120000.0
18373,,7.764060936721362e+17,Fastest Production Time Thick Aluminum Sheet 3003 3015 Aluminum Plate for Decoration,Aluminum Sheets,Metals,2.1,20000.0,kilograms,4.1,120000.0
18374,,4.0906646495806945e+18,Aluminium Sublimation Metal Sheet 0.8m 0.7mm Aluminum Plain Sheet 7075,Aluminum Sheets,Metals,N/A,5.0,tons,5.0,3230150.0
18375,,4.0906646495806945e+18,Aluminium Sublimation Metal Sheet 0.8m 0.7mm Aluminum Plain Sheet 7075,Aluminum Sheets,N/A,N/A,20.0,tons,5.0,3230150.0
18376,,4.0906646495806945e+18,Aluminium Sublimation Metal Sheet 0.8m 0.7mm Aluminum Plain Sheet 7075,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,3230150.0
18377,,5.410339242866889e+18,High quality professional aluminum sheet factory 1-8 series 1mm 5052 aluminum sheet,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,210000.0
18378,,5.410339242866889e+18,High quality professional aluminum sheet factory 1-8 series 1mm 5052 aluminum sheet,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,210000.0
18379,,5.410339242866889e+18,High quality professional aluminum sheet factory 1-8 series 1mm 5052 aluminum sheet,Aluminum Sheets,N/A,N/A,300.0,tons,5.0,210000.0
18380,,8.834319476891984e+18,Manufacturer 5356 5456 Embossed Aluminum Plate Coated Sublimation Aluminium Sheet Plate 5000 Series Is Alloy,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,9000.0
18381,,8.834319476891984e+18,Manufacturer 5356 5456 Embossed Aluminum Plate Coated Sublimation Aluminium Sheet Plate 5000 Series Is Alloy,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,9000.0
18382,,8.834319476891984e+18,Manufacturer 5356 5456 Embossed Aluminum Plate Coated Sublimation Aluminium Sheet Plate 5000 Series Is Alloy,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,9000.0
18383,,8.039426532463553e+18,High Quality Aluminum Sheets Best Price in China,Aluminum Sheets,Metals,N/A,20.0,tons,,
18384,,8.039426532463553e+18,High Quality Aluminum Sheets Best Price in China,Aluminum Sheets,N/A,N/A,50.0,tons,,
18385,,-7.480079861089275e+17,Cooking 7021 T6 Premium 6061 1mm 3mm Kitchen 2.2mm thick In Coil Pattern Cutting T0 Aluminium Sheet,Aluminum Sheets,Metals,N/A,5.0,tons,4.8,40000.0
18386,,-7.480079861089275e+17,Cooking 7021 T6 Premium 6061 1mm 3mm Kitchen 2.2mm thick In Coil Pattern Cutting T0 Aluminium Sheet,Aluminum Sheets,N/A,N/A,20.0,tons,4.8,40000.0
18387,,-7.480079861089275e+17,Cooking 7021 T6 Premium 6061 1mm 3mm Kitchen 2.2mm thick In Coil Pattern Cutting T0 Aluminium Sheet,Aluminum Sheets,N/A,N/A,100.0,tons,4.8,40000.0
18388,,-1.0293954378870533e+18,Factory Supply 5mm Thickness Aluminium Roofing Sheet for House 5052 5083 6063 7075 1100 1005 Aluminum Sheet Metal,Aluminum Sheets,Metals,1.6,2000.0,tons,,
18389,,-1.0293954378870533e+18,Factory Supply 5mm Thickness Aluminium Roofing Sheet for House 5052 5083 6063 7075 1100 1005 Aluminum Sheet Metal,Aluminum Sheets,Metals,1.55,5000.0,tons,,
18390,,-1.0293954378870533e+18,Factory Supply 5mm Thickness Aluminium Roofing Sheet for House 5052 5083 6063 7075 1100 1005 Aluminum Sheet Metal,Aluminum Sheets,Metals,1.5,10000.0,tons,,
18391,,-1.0293954378870533e+18,Factory Supply 5mm Thickness Aluminium Roofing Sheet for House 5052 5083 6063 7075 1100 1005 Aluminum Sheet Metal,Aluminum Sheets,Metals,1.45,30000.0,tons,,
18392,,6.028533981426822e+18,5052 5005 5754 5083 Aluminum Sheet 0.6mm/1mm/2mm Width Aluminium Alloy Plate Product Genre Aluminum Sheets,Aluminum Sheets,Metals,N/A,1.0,tons,,
18393,,6.028533981426822e+18,5052 5005 5754 5083 Aluminum Sheet 0.6mm/1mm/2mm Width Aluminium Alloy Plate Product Genre Aluminum Sheets,Aluminum Sheets,N/A,N/A,10.0,tons,,
18394,,6.028533981426822e+18,5052 5005 5754 5083 Aluminum Sheet 0.6mm/1mm/2mm Width Aluminium Alloy Plate Product Genre Aluminum Sheets,Aluminum Sheets,N/A,N/A,50.0,tons,,
18395,,3.950723594036206e+17,Embossed Aluminum Sheet Price 1060 H24 3003 5052 Checkered Embossing Aluminum Plate Supplier,Aluminum Sheets,Metals,N/A,28.0,tons,4.9,23298217.0
18396,,3.950723594036206e+17,Embossed Aluminum Sheet Price 1060 H24 3003 5052 Checkered Embossing Aluminum Plate Supplier,Aluminum Sheets,N/A,N/A,56.0,tons,4.9,23298217.0
18397,,8.515553088993931e+18,AL aluminum sheet 0.7mm 3mm Chinese Plates Aluminum Sheet 1050 1060,Aluminum Sheets,Metals,N/A,100.0,tons,5.0,380000.0
18398,,8.515553088993931e+18,AL aluminum sheet 0.7mm 3mm Chinese Plates Aluminum Sheet 1050 1060,Aluminum Sheets,N/A,900.0,200.0,tons,5.0,380000.0
18399,,8.515553088993931e+18,AL aluminum sheet 0.7mm 3mm Chinese Plates Aluminum Sheet 1050 1060,Aluminum Sheets,N/A,800.0,300.0,tons,5.0,380000.0
18400,,-9.107797643098852e+18,Professional Anodized Aluminum Sheet 1050/1060/1100/3003/5083/6061/6063/7075 Aluminium Plate,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,160000.0
18401,,-9.107797643098852e+18,Professional Anodized Aluminum Sheet 1050/1060/1100/3003/5083/6061/6063/7075 Aluminium Plate,Aluminum Sheets,N/A,N/A,20.0,tons,5.0,160000.0
18402,,-9.107797643098852e+18,Professional Anodized Aluminum Sheet 1050/1060/1100/3003/5083/6061/6063/7075 Aluminium Plate,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,160000.0
18403,,-5.201723755116356e+18,Sublimation Metal Sheet Aluminum Sheet 1060 1mm 3mm 5mm 10mm Thickness 6063 Aluminium Sheet,Aluminum Sheets,Metals,N/A,20.0,tons,5.0,310000.0
18404,,-5.201723755116356e+18,Sublimation Metal Sheet Aluminum Sheet 1060 1mm 3mm 5mm 10mm Thickness 6063 Aluminium Sheet,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,310000.0
18405,,-5.201723755116356e+18,Sublimation Metal Sheet Aluminum Sheet 1060 1mm 3mm 5mm 10mm Thickness 6063 Aluminium Sheet,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,310000.0
18406,,4.413614558441338e+18,Wholesale Bulk 15*20Cm 15*20Cm 20*30Cm Pure White Sublimation Metal Blanks Aluminum Sheets,Aluminum Sheets,Metals,1.24,200.0,pieces,4.5,5400000.0
18407,,4.413614558441338e+18,Wholesale Bulk 15*20Cm 15*20Cm 20*30Cm Pure White Sublimation Metal Blanks Aluminum Sheets,Aluminum Sheets,Metals,1.06,400.0,pieces,4.5,5400000.0
18408,,-9.711025226761408e+17,aluminum coil printing pvc marble clip a3 sublimation 5083 thickness copper clad forming kerala aluminum sheet for refrigerator,Aluminum Sheets,Metals,N/A,1.0,tons,4.3,110000.0
18409,,-9.711025226761408e+17,aluminum coil printing pvc marble clip a3 sublimation 5083 thickness copper clad forming kerala aluminum sheet for refrigerator,Aluminum Sheets,N/A,N/A,20.0,tons,4.3,110000.0
18410,,-9.711025226761408e+17,aluminum coil printing pvc marble clip a3 sublimation 5083 thickness copper clad forming kerala aluminum sheet for refrigerator,Aluminum Sheets,N/A,N/A,50.0,tons,4.3,110000.0
18411,,9.595160520141766e+17,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets Plates,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,1000000.0
18412,,9.595160520141766e+17,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets Plates,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,1000000.0
18413,,9.595160520141766e+17,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets Plates,Aluminum Sheets,N/A,N/A,300.0,tons,5.0,1000000.0
18414,,7.556434478978119e+18,High quality 0.5mm thickness 1050 1060 3003 embossed checkered aluminum sheet,Aluminum Sheets,Metals,2.5,300.0,kilograms,5.0,
18415,,7.556434478978119e+18,High quality 0.5mm thickness 1050 1060 3003 embossed checkered aluminum sheet,Aluminum Sheets,Metals,2.3,500.0,kilograms,5.0,
18416,,7.556434478978119e+18,High quality 0.5mm thickness 1050 1060 3003 embossed checkered aluminum sheet,Aluminum Sheets,Metals,2.2,1000.0,kilograms,5.0,
18417,,7.556434478978119e+18,High quality 0.5mm thickness 1050 1060 3003 embossed checkered aluminum sheet,Aluminum Sheets,Metals,1.9,5000.0,kilograms,5.0,
18418,,2.599160619957085e+17,Marine Grade Aluminium Sheet 5083 5052 Aluminum Plate With Nice Price For Application,Aluminum Sheets,Metals,N/A,1.0,tons,4.9,260000.0
18419,,2.599160619957085e+17,Marine Grade Aluminium Sheet 5083 5052 Aluminum Plate With Nice Price For Application,Aluminum Sheets,N/A,N/A,10.0,tons,4.9,260000.0
18420,,2.599160619957085e+17,Marine Grade Aluminium Sheet 5083 5052 Aluminum Plate With Nice Price For Application,Aluminum Sheets,N/A,800.0,50.0,tons,4.9,260000.0
18421,,-8.201968678014859e+18,Aluminum Sheet Supplier Plate Aluminum Pattern Plate For Trucks Custom Aluminum Plate,Aluminum Sheets,Metals,4.0,1.0,kilograms,5.0,50000.0
18422,,-8.201968678014859e+18,Aluminum Sheet Supplier Plate Aluminum Pattern Plate For Trucks Custom Aluminum Plate,Aluminum Sheets,Metals,3.5,50.0,kilograms,5.0,50000.0
18423,,-8.201968678014859e+18,Aluminum Sheet Supplier Plate Aluminum Pattern Plate For Trucks Custom Aluminum Plate,Aluminum Sheets,Metals,3.0,100.0,kilograms,5.0,50000.0
18424,,6.469627624756838e+18,5083 aluminum sheet price,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,30000.0
18425,,6.469627624756838e+18,5083 aluminum sheet price,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,30000.0
18426,,-2.0716163337314035e+18,Sheet Coated Mirror Anodized Aluminum Plate Checkered Aluminum Plastic Is 2 Mm Plate 1 Ton Metal Plate,Aluminum Sheets,Metals,N/A,1.0,stones,4.8,600000.0
18427,,-2.0716163337314035e+18,Sheet Coated Mirror Anodized Aluminum Plate Checkered Aluminum Plastic Is 2 Mm Plate 1 Ton Metal Plate,Aluminum Sheets,N/A,N/A,5.0,stones,4.8,600000.0
18428,,-2.0716163337314035e+18,Sheet Coated Mirror Anodized Aluminum Plate Checkered Aluminum Plastic Is 2 Mm Plate 1 Ton Metal Plate,Aluminum Sheets,N/A,N/A,10.0,stones,4.8,600000.0
18429,,7.378360601740193e+18,Hot Selling 2mm 3mm 4mm Aluminium Plate 7075 T6 5083 6061 5052 Aluminium Sheet Price Per Kg,Aluminum Sheets,Metals,5.9,1000.0,kilograms,,10000.0
18430,,7.378360601740193e+18,Hot Selling 2mm 3mm 4mm Aluminium Plate 7075 T6 5083 6061 5052 Aluminium Sheet Price Per Kg,Aluminum Sheets,Metals,0.75,10000.0,kilograms,,10000.0
18431,,4.589284526812431e+18,HOT SELL Alloy Aluminum Sheet Plate Block 6061 6063 6082 t6 price per kg,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,360000.0
18432,,4.589284526812431e+18,HOT SELL Alloy Aluminum Sheet Plate Block 6061 6063 6082 t6 price per kg,Aluminum Sheets,N/A,N/A,11.0,tons,5.0,360000.0
18433,,4.589284526812431e+18,HOT SELL Alloy Aluminum Sheet Plate Block 6061 6063 6082 t6 price per kg,Aluminum Sheets,N/A,N/A,26.0,tons,5.0,360000.0
18434,,-7.954215582664207e+18,Sublimation Aluminum Sheet Aluminum Plate Aluminum Sheet Metal Prices,Aluminum Sheets,Metals,2.12,1.0,kilograms,1.0,100.0
18435,,-7.954215582664207e+18,Sublimation Aluminum Sheet Aluminum Plate Aluminum Sheet Metal Prices,Aluminum Sheets,Metals,1.62,999.0,kilograms,1.0,100.0
18436,,-7.954215582664207e+18,Sublimation Aluminum Sheet Aluminum Plate Aluminum Sheet Metal Prices,Aluminum Sheets,Metals,0.99,9999.0,kilograms,1.0,100.0
18437,,7.829406832362913e+17,Krobo high quality aluminium plate 6063 3mm 5mm 10mm aluminium sheet price aluminum sheet,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,30000.0
18438,,7.829406832362913e+17,Krobo high quality aluminium plate 6063 3mm 5mm 10mm aluminium sheet price aluminum sheet,Aluminum Sheets,N/A,N/A,26.0,tons,5.0,30000.0
18439,,7.829406832362913e+17,Krobo high quality aluminium plate 6063 3mm 5mm 10mm aluminium sheet price aluminum sheet,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,30000.0
18440,,-1.7750243995083528e+18,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets On Sale,Aluminum Sheets,Metals,N/A,2.0,tons,5.0,10000.0
18441,,-1.7750243995083528e+18,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets On Sale,Aluminum Sheets,N/A,N/A,25.0,tons,5.0,10000.0
18442,,-1.7750243995083528e+18,ASTM 5A06 H112 Aluminum Alloy Plate 5083 5052 5059 Aluminum Sheets On Sale,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,10000.0
18443,,4.582793084994582e+18,Chromaluxe Sublimation Aluminium Sheet Caluminium Sublimation Metal Sheet Chromaluxe Sublimation Aluminium Sheets,Aluminum Sheets,Metals,3.5,5000.0,kilograms,5.0,600000.0
18444,,4.582793084994582e+18,Chromaluxe Sublimation Aluminium Sheet Caluminium Sublimation Metal Sheet Chromaluxe Sublimation Aluminium Sheets,Aluminum Sheets,Metals,2.8,25000.0,kilograms,5.0,600000.0
18445,,5.409023477420971e+17,3003 5052 H112 Industrial Robots Used Ultra Flat Aluminum Sheet Sublimation Aluminum Plate For Trailers,Aluminum Sheets,Metals,360.0,100.0,kilograms,5.0,180000.0
18446,,-6.680249804195883e+18,Embossed surface aluminum sheet 2mm 3mm 5000 series aluminum sheet metal fabrication,Aluminum Sheets,Metals,N/A,28.0,tons,5.0,10000.0
18447,,-6.680249804195883e+18,Embossed surface aluminum sheet 2mm 3mm 5000 series aluminum sheet metal fabrication,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,10000.0
18448,,4.887483801815828e+18,5083 6061 plain checker Plate metal glossy sublimation stucco embossed aluminium sublimation metal sheet glossy,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,40000.0
18449,,4.887483801815828e+18,5083 6061 plain checker Plate metal glossy sublimation stucco embossed aluminium sublimation metal sheet glossy,Aluminum Sheets,N/A,N/A,51.0,tons,5.0,40000.0
18450,,4.887483801815828e+18,5083 6061 plain checker Plate metal glossy sublimation stucco embossed aluminium sublimation metal sheet glossy,Aluminum Sheets,N/A,975.08,101.0,tons,5.0,40000.0
18451,,-2.890107162545325e+18,Aluminum sheet metal 6061 6063 7075 sheet aluminum aluminum checkered plate,Aluminum Sheets,Metals,3.0,1.0,tons,5.0,310000.0
18452,,-2.890107162545325e+18,Aluminum sheet metal 6061 6063 7075 sheet aluminum aluminum checkered plate,Aluminum Sheets,Metals,2.5,5.0,tons,5.0,310000.0
18453,,1.4195244326672998e+18,Factory Direct Wholesale Prices Aluminum Perforated Sheet Metal Roll Plate,Aluminum Sheets,Metals,2.63,1.0,kilograms,3.4,30000.0
18454,,1.4195244326672998e+18,Factory Direct Wholesale Prices Aluminum Perforated Sheet Metal Roll Plate,Aluminum Sheets,Metals,2.53,99.0,kilograms,3.4,30000.0
18455,,1.4195244326672998e+18,Factory Direct Wholesale Prices Aluminum Perforated Sheet Metal Roll Plate,Aluminum Sheets,Metals,2.43,199.0,kilograms,3.4,30000.0
18456,,6.838169066069927e+18,1060 aluminum sheet 3mm thickness mill finish Aluminum Alloy Sheet with high quality,Aluminum Sheets,Metals,N/A,10.0,tons,,83000000.0
18457,,6.838169066069927e+18,1060 aluminum sheet 3mm thickness mill finish Aluminum Alloy Sheet with high quality,Aluminum Sheets,N/A,N/A,25.0,tons,,83000000.0
18458,,6.838169066069927e+18,1060 aluminum sheet 3mm thickness mill finish Aluminum Alloy Sheet with high quality,Aluminum Sheets,N/A,N/A,500.0,tons,,83000000.0
18459,,6.838169066069927e+18,1060 aluminum sheet 3mm thickness mill finish Aluminum Alloy Sheet with high quality,Aluminum Sheets,N/A,N/A,5000.0,tons,,83000000.0
18460,,8.181260454790291e+18,Astm 6061 0.5mm 0.6mm 0.7mm 0.8mm 0.9mm 1mm Thickness Aluminium Aluminum Sheet,Aluminum Sheets,Metals,N/A,5.0,tons,5.0,22940000.0
18461,,8.181260454790291e+18,Astm 6061 0.5mm 0.6mm 0.7mm 0.8mm 0.9mm 1mm Thickness Aluminium Aluminum Sheet,Aluminum Sheets,N/A,N/A,10.0,tons,5.0,22940000.0
18462,,8.181260454790291e+18,Astm 6061 0.5mm 0.6mm 0.7mm 0.8mm 0.9mm 1mm Thickness Aluminium Aluminum Sheet,Aluminum Sheets,N/A,N/A,15.0,tons,5.0,22940000.0
18463,,-7.297373586518779e+18,6061 6063 7075 T6 Aluminum sheet / 6061 6063 7075 T6 Aluminum plate,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,940000.0
18464,,2.748074768918384e+18,Wholesale Sublimation Aluminium Sheets Metal Photo Prints Custom Sizes Sublimation Blanks Aluminium,Aluminum Sheets,Metals,10.0,10.0,pieces,5.0,70000.0
18465,,2.748074768918384e+18,Wholesale Sublimation Aluminium Sheets Metal Photo Prints Custom Sizes Sublimation Blanks Aluminium,Aluminum Sheets,Metals,5.0,100.0,pieces,5.0,70000.0
18466,,8.756790784845581e+17,Aluminum sheet manufacturers 1050/1060/1100/3003/5083/6061/aluminum plate for cookwares and lights,Aluminum Sheets,Metals,N/A,25.0,tons,5.0,34493153.0
18467,,8.756790784845581e+17,Aluminum sheet manufacturers 1050/1060/1100/3003/5083/6061/aluminum plate for cookwares and lights,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,34493153.0
18468,,8.756790784845581e+17,Aluminum sheet manufacturers 1050/1060/1100/3003/5083/6061/aluminum plate for cookwares and lights,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,34493153.0
18469,,-6.032322079626992e+18,wholesale 5052 5754 5083 5086 marine grade aluminium aluminum sheet for boat building,Aluminum Sheets,Metals,N/A,2.0,metric,,
18470,,-6.032322079626992e+18,wholesale 5052 5754 5083 5086 marine grade aluminium aluminum sheet for boat building,Aluminum Sheets,N/A,N/A,5.0,metric,,
18471,,-6.032322079626992e+18,wholesale 5052 5754 5083 5086 marine grade aluminium aluminum sheet for boat building,Aluminum Sheets,N/A,N/A,8.0,metric,,
18472,,-6.032322079626992e+18,wholesale 5052 5754 5083 5086 marine grade aluminium aluminum sheet for boat building,Aluminum Sheets,N/A,N/A,20.0,metric,,
18473,,1.9026516097899936e+17,5mm 10mm Thick Aluminium Plate 1100 1060 5052 5083 6061 6063 6082 7075 aluminum sheet price per kg,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,60000.0
18474,,1.9026516097899936e+17,5mm 10mm Thick Aluminium Plate 1100 1060 5052 5083 6061 6063 6082 7075 aluminum sheet price per kg,Aluminum Sheets,N/A,N/A,1000.0,tons,5.0,60000.0
18475,,1.9026516097899936e+17,5mm 10mm Thick Aluminium Plate 1100 1060 5052 5083 6061 6063 6082 7075 aluminum sheet price per kg,Aluminum Sheets,N/A,N/A,5000.0,tons,5.0,60000.0
18476,,1.9026516097899936e+17,5mm 10mm Thick Aluminium Plate 1100 1060 5052 5083 6061 6063 6082 7075 aluminum sheet price per kg,Aluminum Sheets,N/A,N/A,50000.0,tons,5.0,60000.0
18477,,6.905157727701003e+18,Direct Sale aluminum sheet 5083 3mm aluminum mirror sheet metal,Aluminum Sheets,Metals,N/A,2.0,tons,5.0,3000000.0
18478,,6.905157727701003e+18,Direct Sale aluminum sheet 5083 3mm aluminum mirror sheet metal,Aluminum Sheets,N/A,N/A,10.0,tons,5.0,3000000.0
18479,,6.905157727701003e+18,Direct Sale aluminum sheet 5083 3mm aluminum mirror sheet metal,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,3000000.0
18480,,-2.5595777094151766e+17,1 kg copper prime quality aluminum sheet 0.5mm thick with great price,Aluminum Sheets,Metals,3.2,1.0,kilograms,,500.0
18481,,-3.3480997174784195e+18,3mm 5mm Customize Thickness Aluminium Sheet 1050 1060 1100 3003 5052 Aluminium Alloy Plate,Aluminum Sheets,Metals,4.0,1.0,kilograms,4.9,10000.0
18482,,-3.3480997174784195e+18,3mm 5mm Customize Thickness Aluminium Sheet 1050 1060 1100 3003 5052 Aluminium Alloy Plate,Aluminum Sheets,Metals,3.0,50.0,kilograms,4.9,10000.0
18483,,-3.3480997174784195e+18,3mm 5mm Customize Thickness Aluminium Sheet 1050 1060 1100 3003 5052 Aluminium Alloy Plate,Aluminum Sheets,Metals,2.6,100.0,kilograms,4.9,10000.0
18484,,4.2783227386635935e+18,Sublimation Aluminio Sheets 5454 O 5052 F Alu Plates 6063 Alloy Marine Grade 5083 H321 Aluminum Sheet,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,
18485,,4.2783227386635935e+18,Sublimation Aluminio Sheets 5454 O 5052 F Alu Plates 6063 Alloy Marine Grade 5083 H321 Aluminum Sheet,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,
18486,,4.2783227386635935e+18,Sublimation Aluminio Sheets 5454 O 5052 F Alu Plates 6063 Alloy Marine Grade 5083 H321 Aluminum Sheet,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,
18487,,1.468967110502866e+18,Aluminum Sheet Sheet Strip Coil Plate Foil Roll 1050 1060 5754 3003 5005 5052 5083 6061 6063 7075 H26 T6 Aluminum Mill Polish,Aluminum Sheets,Metals,N/A,1.0,tons,5.0,380000.0
18488,,1.468967110502866e+18,Aluminum Sheet Sheet Strip Coil Plate Foil Roll 1050 1060 5754 3003 5005 5052 5083 6061 6063 7075 H26 T6 Aluminum Mill Polish,Aluminum Sheets,N/A,N/A,50.0,tons,5.0,380000.0
18489,,1.468967110502866e+18,Aluminum Sheet Sheet Strip Coil Plate Foil Roll 1050 1060 5754 3003 5005 5052 5083 6061 6063 7075 H26 T6 Aluminum Mill Polish,Aluminum Sheets,N/A,N/A,100.0,tons,5.0,380000.0
18490,,8.920558099526499e+18,Aluminum alloy plate processing anodizing anodized anodise aluminum sheet black blue red ros,Aluminum Sheets,Metals,N/A,10.0,tons,,1000.0
18491,,8.920558099526499e+18,Aluminum alloy plate processing anodizing anodized anodise aluminum sheet black blue red ros,Aluminum Sheets,N/A,N/A,30.0,tons,,1000.0
18492,,8.920558099526499e+18,Aluminum alloy plate processing anodizing anodized anodise aluminum sheet black blue red ros,Aluminum Sheets,N/A,N/A,50.0,tons,,1000.0
18493,,8.920558099526499e+18,Aluminum alloy plate processing anodizing anodized anodise aluminum sheet black blue red ros,Aluminum Sheets,N/A,N/A,100.0,tons,,1000.0
18494,,7.381538142441274e+18,"Cutting Aluminium Sheet 6mm Aluminium Zinc Sheet Brushed Aluminium Sheet 2124 7075 Alloy, custom processing 2219-t6 10~27mm",Aluminum Sheets,Metals,N/A,20.0,tonnes,,
18495,,7.381538142441274e+18,"Cutting Aluminium Sheet 6mm Aluminium Zinc Sheet Brushed Aluminium Sheet 2124 7075 Alloy, custom processing 2219-t6 10~27mm",Aluminum Sheets,N/A,N/A,100.0,tonnes,,
